,node_index,node_name,node_source,node_id,node_type
53071,53071,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GO,7188,biological_process
53078,53078,erythrocyte differentiation,GO,30218,biological_process
53092,53092,adherens junction maintenance,GO,34334,biological_process
53130,53130,neuroinflammatory response,GO,150076,biological_process
53169,53169,activation of MAPKKK activity,GO,185,biological_process
53185,53185,methionine biosynthetic process,GO,9086,biological_process
53213,53213,sensory perception of pain,GO,19233,biological_process
53221,53221,positive regulation of dendritic cell chemotaxis,GO,2000510,biological_process
53249,53249,"phagocytosis, engulfment",GO,6911,biological_process
53264,53264,DNA methylation involved in embryo development,GO,43045,biological_process
53268,53268,negative regulation of smooth muscle cell apoptotic process,GO,34392,biological_process
53284,53284,microglial cell activation,GO,1774,biological_process
53285,53285,macrophage activation involved in immune response,GO,2281,biological_process
53286,53286,negative regulation of fat cell differentiation,GO,45599,biological_process
53288,53288,acute-phase response,GO,6953,biological_process
53314,53314,chondrocyte development,GO,2063,biological_process
53320,53320,myoblast proliferation,GO,51450,biological_process
53379,53379,negative regulation of viral genome replication,GO,45071,biological_process
53389,53389,eating behavior,GO,42755,biological_process
53394,53394,phosphatidylinositol-mediated signaling,GO,48015,biological_process
53396,53396,Rho protein signal transduction,GO,7266,biological_process
53407,53407,mRNA stabilization,GO,48255,biological_process
53419,53419,activation of cysteine-type endopeptidase activity involved in apoptotic process,GO,6919,biological_process
53458,53458,growth hormone receptor signaling pathway,GO,60396,biological_process
53470,53470,positive regulation of G2/M transition of mitotic cell cycle,GO,10971,biological_process
53473,53473,macroautophagy,GO,16236,biological_process
53507,53507,phagocytosis,GO,6909,biological_process
53517,53517,methyltransferase activity,GO,8168,molecular_function
53528,53528,protein serine/threonine kinase activity,GO,4674,molecular_function
53551,53551,carboxylic acid transmembrane transporter activity,GO,46943,molecular_function
53562,53562,anion:anion antiporter activity,GO,15301,molecular_function
53616,53616,efflux transmembrane transporter activity,GO,15562,molecular_function
53620,53620,metal ion binding,GO,46872,molecular_function
53627,53627,acetyltransferase activity,GO,16407,molecular_function
53635,53635,ATPase-coupled transmembrane transporter activity,GO,42626,molecular_function
53637,53637,bicarbonate transmembrane transporter activity,GO,15106,molecular_function
53638,53638,symporter activity,GO,15293,molecular_function
53643,53643,sulfate transmembrane transporter activity,GO,15116,molecular_function
53651,53651,quaternary ammonium group transmembrane transporter activity,GO,15651,molecular_function
53662,53662,ABC-type xenobiotic transporter activity,GO,8559,molecular_function
53699,53699,protein binding,GO,5515,molecular_function
53700,53700,protein domain specific binding,GO,19904,molecular_function
53703,53703,proteoglycan binding,GO,43394,molecular_function
53704,53704,G protein-coupled receptor activity,GO,4930,molecular_function
53714,53714,bile acid receptor activity,GO,38181,molecular_function
53722,53722,amino acid transmembrane transporter activity,GO,15171,molecular_function
53726,53726,xenobiotic transmembrane transporter activity,GO,42910,molecular_function
53730,53730,prostaglandin receptor activity,GO,4955,molecular_function
53734,53734,cytokine binding,GO,19955,molecular_function
53756,53756,NADP binding,GO,50661,molecular_function
53767,53767,phosphatidylinositol phosphate binding,GO,1901981,molecular_function
53768,53768,nucleotide binding,GO,166,molecular_function
53775,53775,modified amino acid binding,GO,72341,molecular_function
53818,53818,bile acid binding,GO,32052,molecular_function
53827,53827,cytokine receptor binding,GO,5126,molecular_function
53847,53847,G protein-coupled receptor binding,GO,1664,molecular_function
53848,53848,peptide hormone receptor binding,GO,51428,molecular_function
53856,53856,kinase activity,GO,16301,molecular_function
53861,53861,lipid kinase activity,GO,1727,molecular_function
53866,53866,cation:cation antiporter activity,GO,15491,molecular_function
53876,53876,protein-containing complex binding,GO,44877,molecular_function
53878,53878,actin binding,GO,3779,molecular_function
53881,53881,signaling receptor binding,GO,5102,molecular_function
53882,53882,cell adhesion molecule binding,GO,50839,molecular_function
53883,53883,chromatin binding,GO,3682,molecular_function
53889,53889,protein tyrosine phosphatase activity,GO,4725,molecular_function
53890,53890,protein serine/threonine phosphatase activity,GO,4722,molecular_function
53920,53920,transmembrane signaling receptor activity,GO,4888,molecular_function
53934,53934,carnitine transmembrane transporter activity,GO,15226,molecular_function
53938,53938,protein kinase activity,GO,4672,molecular_function
53957,53957,drug binding,GO,8144,molecular_function
53958,53958,lipid binding,GO,8289,molecular_function
53960,53960,fatty acid binding,GO,5504,molecular_function
53992,53992,ATPase,GO,16887,molecular_function
53993,53993,fucosyltransferase activity,GO,8417,molecular_function
54005,54005,protein kinase binding,GO,19901,molecular_function
54006,54006,protein kinase A binding,GO,51018,molecular_function
54015,54015,RNA polymerase II-specific DNA-binding transcription factor binding,GO,61629,molecular_function
54024,54024,antigen binding,GO,3823,molecular_function
54035,54035,interleukin-1 binding,GO,19966,molecular_function
54040,54040,peptidase activity,GO,8233,molecular_function
54044,54044,cytokine activity,GO,5125,molecular_function
54048,54048,cadherin binding,GO,45296,molecular_function
54093,54093,cadmium ion transmembrane transporter activity,GO,15086,molecular_function
54096,54096,manganese ion transmembrane transporter activity,GO,5384,molecular_function
54097,54097,transition metal ion transmembrane transporter activity,GO,46915,molecular_function
54112,54112,cargo receptor activity,GO,38024,molecular_function
54148,54148,CCR chemokine receptor binding,GO,48020,molecular_function
54149,54149,polysaccharide binding,GO,30247,molecular_function
54175,54175,sequence-specific double-stranded DNA binding,GO,1990837,molecular_function
54186,54186,phosphatidylinositol 3-kinase binding,GO,43548,molecular_function
54190,54190,"alpha-(1,2)-fucosyltransferase activity",GO,31127,molecular_function
54222,54222,metallopeptidase activity,GO,8237,molecular_function
54223,54223,endopeptidase activity,GO,4175,molecular_function
54234,54234,peptide binding,GO,42277,molecular_function
54276,54276,zinc ion binding,GO,8270,molecular_function
54279,54279,calcium ion binding,GO,5509,molecular_function
54288,54288,transcription cis-regulatory region binding,GO,976,molecular_function
54290,54290,enzyme binding,GO,19899,molecular_function
54299,54299,structural molecule activity,GO,5198,molecular_function
54307,54307,collagen binding,GO,5518,molecular_function
54308,54308,laminin binding,GO,43236,molecular_function
54309,54309,integrin binding,GO,5178,molecular_function
54315,54315,secondary active sulfate transmembrane transporter activity,GO,8271,molecular_function
54332,54332,DNA-binding transcription factor activity,GO,3700,molecular_function
54339,54339,transmembrane receptor protein tyrosine kinase activity,GO,4714,molecular_function
54343,54343,interleukin-1 receptor activity,GO,4908,molecular_function
54344,54344,transmembrane transporter activity,GO,22857,molecular_function
54365,54365,molecular adaptor activity,GO,60090,molecular_function
54367,54367,double-stranded DNA binding,GO,3690,molecular_function
54385,54385,"DNA-binding transcription factor activity, RNA polymerase II-specific",GO,981,molecular_function
54387,54387,signaling receptor activity,GO,38023,molecular_function
54389,54389,DNA-binding transcription repressor activity,GO,1217,molecular_function
54392,54392,CXCR chemokine receptor binding,GO,45236,molecular_function
54396,54396,general transcription initiation factor binding,GO,140296,molecular_function
54420,54420,hormone activity,GO,5179,molecular_function
54435,54435,complement receptor activity,GO,4875,molecular_function
54440,54440,C-X-C chemokine receptor activity,GO,16494,molecular_function
54484,54484,DNA binding,GO,3677,molecular_function
54495,54495,peroxidase activity,GO,4601,molecular_function
54502,54502,extracellular matrix structural constituent,GO,5201,molecular_function
54507,54507,transcription factor binding,GO,8134,molecular_function
54535,54535,histone binding,GO,42393,molecular_function
54536,54536,chromatin DNA binding,GO,31490,molecular_function
54576,54576,death domain binding,GO,70513,molecular_function
